Rank,Video Uploads,Subscribers,Video views
4270,83,2440827,648809297
4271,108,545169,133365510
4272,157,1161097,161942267
4273,1004,378010,547831643
4274,40,62613,29740400
4275,1305,397952,195378522
4276,413,1565194,615383060
4277,513,340574,84482640
4278,25,176944,95533649
4279,19030,1734370,778900041
4280,502,1003365,835018992
4281,317,2908845,417032049
4282,114,337855,216657605
4283,23,634190,126807123
4284,154,-- ,134929818
4285,190,1357631,382177944
4286,195,1294410,185991343
4287,2563,1163116,165459402
4288,293,1155382,186262503
4289,2295,1430452,1095337363
4290,40,1203537,341197194
4291,246,103478,49046931
4292,6060,7712494,2616145057
4293,91,1901081,133729044
4294,82,336638,85689875
4295,232,1285844,246460563
4296,47,3199452,233499670
4297,426,178470,59930828
4298,604,477240,348130387
4299,453,1940035,267450664
4300,2456,1729885,408148702
4301,154,1978183,503637145
4302,288,541876,189848367
4303,1461,1032380,559314261
4304,516,783456,136192778
4305,2442,9723676,1852463966
4306,183,250852,48272739
4307,523,2969212,564359701
4308,22312,2032501,2188931850
4309,487,4254998,1077452252
4310,51,10847617,3352830806
4311,699,465232,280068762
4312,87,1229857,392738625
4313,373,267466,218563753
4314,984,659909,337127108
4315,13148,491590,190848806
4316,260,557813,273406816
4317,814,545971,165109493
4318,5518,40931,52306718
4319,8933,337839,212286579
4320,610,714014,499503270
4321,433,1350477,269945369
4322,260,3072715,1236545036
4323,245,386377,100273824
4324,1390,1860291,776209979
4325,5403,1035084,474450626
4326,4367,359222,266795161
4327,159,1744620,1118463212
4328,258,38957,40694978
4329,91,935162,234207403
4330,49,-- ,70895833
4331,473,307650,522829103
4332,1563,841673,168398860
4333,2807,354600,203379615
4334,34,-- ,10542702
4335,104,351108,87868473
4336,295,4597616,220684745
4337,130,1220134,175906336
4338,448,1663462,463159205
4339,513,1419008,406531365
4340,298,1896907,1243275274
4341,3306,621315,399884495
4342,157,1458071,454883738
4343,1209,734560,246185449
4344,1236,3800626,890696929
4345,3118,1587627,1001145641
4346,11,300002,11215273
4347,83,172781,80676715
4348,154,246795,54490730
4349,569,1204938,258592184
4350,513,3877580,633318109
4351,6528,454522,74167732
4352,355,449720,201130465
4353,110,1220376,725475997
4354,1044,3037987,1564553335
4355,492,85773,181721647
4356,104,411851,251409125
4357,3077,996142,824707252
4358,65,2071956,508266770
4359,322,389727,216943304
4360,592,90937,47520024
4361,289,1113649,322758374
4362,7,160691,53907404
4363,169,37205,19948476
4364,1358,213735,178216897
4365,269,591761,174499518
4366,452,2720496,930703534
4367,2088,833466,319125136
4368,12,570694,57949343
4369,65,2353752,1223199008
4370,552,1353313,105899909
4371,101,529228,182326632
4372,5798,1275042,554763568
4373,167,1241717,160772863
4374,117,107984,24229250
4375,449,1843864,1645507223
4376,11,1038932,267177101
4377,34,564435,152373821
4378,96,-- ,96050894
4379,487,149627,190623469
4380,104,1771858,233842849
4381,20,439950,96329712
4382,235,314383,213794271
4383,778,1008997,389129341
4384,281,481440,158968402
4385,237,2359443,636059688
4386,210,3214966,937746486
4387,5772,623657,164605890
4388,2087,472618,588597918
4389,127,211307,105751574
4390,264,185278,97745560
4391,1109,643899,760229916
4392,2321,285459,131193046
4393,116,2933547,262239661
4394,1596,836973,576357430
4395,194,112344,60635282
4396,64,36269,13891145
4397,102,837164,202480389
4398,221,922554,306245397
4399,97,133598,29113560
4400,84,100720,39703191
4401,302,1361298,796856932
4402,194,135532,57859774
4403,2708,806217,654481488
4404,34,243103,65597110
4405,33,1806734,375224093
4406,917,1121695,443592524
4407,589,670509,477313404
4408,1164,796234,192988013
4409,431,222445,375440442
4410,182,1297856,391537498
4411,465,969585,526972494
4412,42373,1381892,546531799
4413,1353,1526773,243269589
4414,5629,-- ,239203776
4415,144,1084471,316419514
4416,805,811217,189625826
4417,70,1777878,446604020
4418,38,128195,30618973
4419,101,1667695,447120859
4420,84,934181,323924630
4421,170,811472,448850524
4422,196,3291030,2153959075
4423,1197,962469,311764901
4424,38,185392,91919600
4425,10,82067,46823120
4426,1081,3182436,777921054
4427,1238,1469169,349431711
4428,141,2021134,629032106
4429,38,407531,47752610
4430,3952,440463,99698526
4431,238,2145019,845116969
4432,111,1146565,504985255
4433,2,-- ,146918600
4434,120,1096770,305134574
4435,274,1519133,95950604
4436,900,1051645,271288378
4437,852,1568161,624692978
4438,379,237216,37254942
4439,281,791518,402096123
4440,783,1386510,395519732
4441,121,4080,34998429
4442,122,930528,214902917
4443,352,-- ,112941074
4444,124,11587,80572925
4445,523,-- ,71889466
4446,240,257950,89836163
4447,114,1072946,437781655
4448,31094,-- ,100812183
4449,8097,269883,580950038
4450,238,521190,159312670
4451,313,550408,107620134
4452,1530,308635,200148956
4453,2237,1400387,763555026
4454,333,342577,87507827
4455,751,357867,153608750
4456,37,578497,304388453
4457,463,-- ,186447693
4458,602,1901575,556385699
4459,277,346863,240794543
4460,254,238850,61723603
4461,33,3021803,2632456864
4462,157,392723,108162866
4463,259,724528,225715840
4464,143,2136088,371155026
4465,52,-- ,306935336
4466,3935,2343473,539613126
4467,81,1531177,297290037
4468,21,124429,70073364
4469,1570,107968,247195957
4470,246,347532,109491745
4471,14407,628138,309081115
4472,1437,760746,368906972
4473,153,319636,106640797
4474,1036,342635,382791328
4475,1,15325,14842098
4476,148,486167,91019865
4477,782,487762,251692655
4478,182,1097216,406134202
4479,3,58445,46311017
4480,99,3186761,1147216205
4481,2114,938377,552418714
4482,323,313843,115123728
4483,502,174840,66890590
4484,1769,1924648,392865365
4485,129,251971,16977496
4486,352,3159213,188789056
4487,41,236921,25309856
4488,5,387640,12105031
4489,535,-- ,434401453
4490,536,1747889,800260674
4491,658,844064,203849887
4492,750,821782,145926053
4493,96996,612068,529640372
4494,559,1711413,144994531
4495,242,382170,348627425
4496,556,174464,206128851
4497,221,967424,128793554
4498,1809,192386,122441827
4499,88,-- ,57395887
4500,88,896058,143644455
4501,291,885038,201859935
4502,113,1061118,163742781
4503,307,504299,447030369
4504,1839,-- ,199787904
4505,314,518162,246512271
4506,700,441833,165912717
4507,406,916973,444364482
4508,5486,2147573,1566419300
4509,56,3560074,453201535
4510,56420,766414,853996269
4511,84,2179850,727144814
4512,1214,204442,100226391
4513,147,4716736,432327452
4514,1675,522717,352699376
4515,847,1759189,413589622
4516,54,930141,412052134
4517,467,235452,195157317
4518,2405,1246052,383377417
4519,478,2821109,598390543
4520,258,1768418,383723672
4521,1498,1855653,396577745
4522,326,-- ,354075785
4523,111,719656,404123531
4524,1508,628032,1093021721
4525,2900,1337000,339315498
4526,1623,448155,443151356
4527,877,681834,448044630
4528,93,2457940,1458247020
4529,85,1436586,1463346223
4530,2590,904661,298643928
4531,735,364935,162871197
4532,600,4883397,504819925
4533,22803,1273799,1151618614
4534,41,7143,60464557
4535,1310,-- ,197230840
4536,646,-- ,57139887
4537,243,1371476,544585257
4538,1186,688440,375611557
4539,1255,969178,253863033
4540,1691,5995106,1214105642
4541,13367,352017,625078392
4542,39,40373,15648648
4543,752,4681974,592937491
4544,222,963290,234387744
4545,100,1280198,145773569
4546,76391,739545,344694346
4547,276,-- ,75885207
4548,8369,1008919,433793654
4549,18103,483242,276117357
4550,1112,710256,703631356
4551,721,828714,413638517
4552,270,4465283,1527932609
4553,517,2759333,655748514
4554,1047,63804,24684181
4555,534,296814,32876546
4556,739,2106836,1165566900
4557,1034,78161,23444423
4558,413,6556994,929109981
4559,966,3954908,2534504345
4560,10696,1363734,1022091568
4561,117,1042730,148355598
4562,4666,634934,432577978
4563,1504,2235470,323127866
4564,3003,1027241,134894318
4565,421,763262,424773536
4566,1119,621715,262210157
4567,128,143879,100200965
4568,780,618686,341862125
4569,47,970732,72642145
4570,312,511032,219675437
4571,186,-- ,65624903
4572,171,1293280,371775673
4573,154,666561,575819569
4574,233,-- ,300026221
4575,299,366615,151455122
4576,545,451837,110677323
4577,1605,1348016,530763825
4578,259,500760,176583022
4579,771,1227078,367744255
4580,2479,6768781,931270982
4581,223,723607,61490471
4582,471,-- ,114022378
4583,1145,-- ,39570434
4584,207072,30224,28670469
4585,2127,3858133,1908008036
4586,12,2436454,57478357
4587,3614,713273,403060976
4588,377,892073,86688820
4589,488,548866,415510032
4590,617,813013,74441612
4591,2250,1949612,353058081
4592,175,-- ,61690589
4593,65,-- ,229492298
4594,287,732044,214187037
4595,32174,1230879,773994459
4596,1037,1120270,270500150
4597,320,1834884,694169961
4598,2183,4547094,1818655801
4599,286,667812,197753147
4600,10,159914,45544392
4601,73,6069,39102672
4602,150,-- ,44413572
4603,56,161823,51072169
4604,365,2123818,352889142
4605,1028,1827933,593599445
4606,296,-- ,64485065
4607,457,10650095,1354721389
4608,1215,5479602,1610278244
4609,208,48464,11101967
4610,3507,-- ,224925360
4611,137,1319138,799286212
4612,78,329597,80575665
4613,20,477754,109553210
4614,111,2520920,1349607477
4615,46183,1370062,454980836
4616,150,-- ,44165357
4617,189,3285685,928632124
4618,84,1400491,398802909
4619,130,681079,164014692
4620,165,2789883,831320945
4621,509,1771203,476360531
4622,177,59099,23784835
4623,1055,881795,367203103
4624,608,-- ,91974820
4625,2342,364624,147987483
4626,590,856671,534680184
4627,80,1074,27827916
4628,133,1099496,228057115
4629,300,983449,300740510
4630,126,233043,77614399
4631,30811,-- ,134021190
4632,535,2718159,888771395
4633,823,2071030,928418444
4634,1696,304604,77394114
4635,3423,671952,230351462
4636,1444,1608796,708574434
4637,122,96234,92704401
4638,161,3294592,254818379
4639,207,711235,27128142
4640,408,1698943,272265629
4641,3012,766424,354989619
4642,1470,655663,231279737
4643,4574,258561,151080571
4644,931,768707,463071646
4645,315,854382,631087479
4646,1896,-- ,151760154
4647,60,1317249,486047466
4648,854,841762,1031010270
4649,2924,784389,773507035
4650,148,4555359,287112168
4651,169,109123,36567040
4652,764,969489,367754540
4653,304,3393635,301632051
4654,22,-- ,119546477
4655,77,1066996,228667209
4656,68,418941,86242544
4657,2763,989730,641245241
4658,806,-- ,248868112
4659,303,373930,88715039
4660,565,2093276,540676088
4661,296,526890,416005746
4662,450,992253,247284306
4663,225,297708,51685733
4664,1351,-- ,132162672
4665,952,2925802,788535518
4666,4737,2899616,1543446280
4667,4537,407565,400086125
4668,111,7289257,472676060
4669,69,-- ,11325628
4670,2116,688075,183189109
4671,5,376009,39867906
4672,1511,2559741,537596828
4673,382,8858,10059813
4674,130256,1001273,735030481
4675,385,6981602,817180229
4676,155,536916,157095169
4677,207,260644,222613832
4678,158,367145,110586550
4679,527,191631,80324158
4680,7039,1059526,1126422196
4681,46,33029,161871841
4682,240,1715058,640259249
4683,640,85346,36590615
4684,130,2431139,1740459500
4685,1113,521502,344344573
4686,110,1292032,274800465
4687,340,690553,418088353
4688,216,-- ,145773941
4689,173,703705,135631677
4690,432,741071,572644241
4691,68,-- ,108495917
4692,139,420941,253034526
4693,758,672138,310150801
4694,253,342244,80661081
4695,557,169628,230184105
4696,264,-- ,538371669
4697,198,2944984,415212219
4698,18,71072,6033586
4699,184,198254,38209654
4700,2808,163801,68846374
4701,149,10956784,1944888412
4702,12,1725609,977903086
4703,1093,1502901,356090373
4704,450,2008118,258882357
4705,73,-- ,75536179
4706,426,320015,138184507
4707,13,229733,54228571
4708,171,1826487,325951972
4709,451,771870,359113559
4710,214,297537,34675485
4711,2351,44463,10077276
4712,160,691833,321465874
4713,84,416481,190955997
4714,24260,12462363,4366599198
4715,25,146046,34855675
4716,47,-- ,39117306
4717,598,877286,167696925
4718,238,400683,126049665
4719,544,8568122,1467335235
4720,119,128815,168088147
4721,531,1309462,1056967526
4722,1766,1578535,1226434290
4723,156,327130,125735994
4724,92,189393,53693273
4725,2158,393496,84699994
4726,1475,985144,353663634
4727,32503,767552,754167799
4728,3037,589995,163181540
4729,263,2445589,510079162
4730,64019,812492,345120681
4731,263,-- ,156462604
4732,4033,1779457,536941556
4733,3049,888404,312748978
4734,756,344630,123167107
4735,21,282465,31720611
4736,70,1420511,1176078631
4737,842,638306,599514075
4738,110,417849,39911260
4739,4999,1093618,1171780378
4740,394,903307,188770092
4741,14,2425693,799380228
4742,98,1407933,181567805
4743,19952,716126,830297926
4744,88,3730907,2266057168
4745,71136,514462,725647506
4746,228,693148,191189020
4747,132874,305667,270945052
4748,305,1280826,307828402
4749,311,-- ,96264871
4750,26,655467,567064031
4751,253,349689,129195310
4752,170,952759,225809039
4753,6,967875,359342197
4754,1233,530147,449872770
4755,1372,676770,141597007
4756,16045,421034,808283956
4757,129,474716,536504703
4758,31100,902015,747309845
4759,122,336113,96226641
4760,1455,1444549,524903789
4761,9,380534,63609155
4762,125,790253,601828436
4763,911,2365301,650705454
4764,481,9522573,1945813869
4765,722,1092545,1041435793
4766,468,586033,293408690
4767,37,90934,2038173
4768,9530,743082,661876773
4769,34,4896720,481216349
4770,4346,891366,914659533
4771,168,78166,129517558
4772,231,-- ,36001078
4773,67,2573251,31925394
4774,523,1014454,531456854
4775,124,626636,86445880
4776,1915,452491,241749237
4777,258,439089,234320528
4778,82,2228894,288823066
4779,476,669340,153571707
4780,5,975349,164046398
4781,789,278919,258643106
4782,652,1460897,212126635
4783,5,65997,10371424
4784,106,1867345,284641708
4785,4015,574542,401250044
4786,54,1612123,180505108
4787,458,-- ,289623382
4788,278,1208974,291798057
4789,4563,416813,482051586
4790,2361,1386496,533584799
4791,1595,5819744,1652673147
4792,3407,904284,780078833
4793,60,3130,39907898
4794,345,501095,399090908
4795,210,408483,150296066
4796,794,462406,430800819
4797,656,898502,496374196
4798,558,1349572,516919282
4799,102,821690,388636462
4800,278,6441875,2052936604
4801,19,167146,36273204
4802,1513,977589,488679303
4803,4234,-- ,240258091
4804,194,657427,138235916
4805,356,388441,208670884
4806,8864,3119930,850355184
4807,782,1466,65498471
4808,241,2373004,881503633
4809,35,19416,68418856
4810,315,375946,165847713
4811,82,879468,91664348
4812,23,284025,67314123
4813,607,3793259,723692651
4814,87,1861616,61099757
4815,869,188337,114610050
4816,2960,3865229,2313734440
4817,184,915607,78033644
4818,520,2384236,272881167
4819,126,254953,140582816
4820,930,497212,217370730
4821,174,456106,261740897
4822,316,7420218,952179970
4823,350,-- ,51775617
4824,3276,1634063,841001819
4825,1570,517962,623983009
4826,168,4467143,645559095
4827,1384,703716,410680222
4828,18,1208668,235957306
4829,144,2873330,963678387
4830,140,332740,70823787
4831,194,318838,150847944
4832,1449,1265381,704083663
4833,173,42869,284399036
4834,328,2221793,342778333
4835,2504,107229,43505019
4836,349,462882,121687374
4837,478,-- ,1643267574
4838,247,8140377,1596625438
4839,4333,2462268,692860759
4840,37,1780,11542380
4841,26,205697,50350200
4842,81,2074598,1794207739
4843,9,91842,9747688
4844,166,166852,47520251
4845,132,-- ,153432783
4846,489,601996,230598391
4847,3,1477124,496855768
4848,220,436221,96930418
4849,43,1807800,326606982
4850,171,189703,66871275
4851,310,1168566,1128485040
4852,24,107409,50383505
4853,209,263845,128379117
4854,899,4250220,891451164
4855,1137,779554,202960933
4856,777,1643420,639612714
4857,39,923010,709416063
4858,284,1444973,376341574
4859,433,1748983,263108427
4860,1498,3773340,2543022080
4861,78,1632138,812572935
4862,744,4559,14498333
4863,17418,954646,607617274
4864,23,45163,13121436
4865,369,1873227,852094911
4866,378,581503,242888565
4867,5378,312534,261115783
4868,306,7584971,1010531417
4869,33,142060,42801526
4870,273,364053,143656933
4871,654,813260,188641985
4872,2330,459899,130636281
4873,219,99646,223121594
4874,1248,152010,249872393
4875,114,1315844,239025525
4876,66,4889,7820686
4877,671,322803,191756413
4878,168,651710,384528967
4879,829,3262259,1734170639
4880,7,49127,51562445
4881,177,1856132,189440394
4882,55612,300691,224713552
4883,3521,1303563,500225972
4884,13,657979,368417477
4885,162,2085984,303572709
4886,199,1597666,103608177
4887,40476,-- ,204810831
4888,575,736425,192457875
4889,552,107329,75529051
4890,1991,609894,257379642
4891,5702,436971,141741900
4892,2701,1579096,454676633
4893,184,-- ,69313209
4894,71,-- ,48275804
4895,146,413909,50400194
4896,165,-- ,363738234
4897,304,542421,87498704
4898,1059,285697,214090692
4899,--,99785,9745292
4900,269,612606,126907631
4901,1902,752644,486109194
4902,700,829103,253123384
4903,1312,1741173,590610337
4904,2677,1840872,1341835076
4905,22,176754,40437843
4906,201,1673693,268348917
4907,5401,2693627,283889168
4908,619,700337,1016978735
4909,49,2757622,1033092421
4910,8,1105739,243588357
4911,5227,1086929,547149067
4912,893,93653,51446756
4913,775,-- ,95271752
4914,320,1003080,411677612
4915,1367,445659,173932122
4916,320,1031787,137464342
4917,2,10523367,593861
4918,378,4259716,749365673
4919,85,2361455,430743341
4920,576,1805482,1075066645
4921,35,1314523,965469696
4922,1795,515143,167407345
4923,1003,5984007,772482299
4924,1102,669884,627700268
4925,68,685213,381313822
4926,313,5088564,966569893
4927,158,513436,180400520
4928,226,181747,100860450
4929,1235,517643,841162492
4930,322,541904,160196800
4931,21001,2336881,2378869886
4932,2738,191054,228670813
4933,317,80664,21626651
4934,26,176494,45144745
4935,20,149451,55391842
4936,73616,685132,334150601
4937,139,-- ,53572147
4938,267,2427534,604260150
4939,171,16298,13388670
4940,878,4358675,577671512
4941,218,693344,145471180
4942,183,-- ,127080542
4943,194,2332239,160200815
4944,16,644094,404926957
4945,40768,844629,947954536
4946,72,114732,27100765
4947,2,256772,40160161
4948,3514,2828251,568136797
4949,468,-- ,481568513
4950,617,1335725,315781396
4951,7115,4226221,1581769422
4952,232,46561,14631166
4953,625,732170,567599464
4954,9178,217593,279505979
4955,102,326911,226906824
4956,234,219627,174420747
4957,2661,-- ,139940815
4958,77,1084554,400561026
4959,1642,2401920,195608232
4960,232,3700908,424256710
4961,4027,911253,277468967
4962,905,-- ,109836654
4963,4,1048582,124275622
4964,57609,913153,288798203
4965,1134,1454553,365489767
4966,986,425918,93521273
4967,1871,752601,371806433
4968,293,383644,122606879
4969,499,365374,155343517
4970,110,58780,11942164
4971,13547,885667,596835119
4972,1206,2414713,483072980
4973,2071,673787,509406756
4974,202,829870,310449113
4975,153,1436546,498989227
4976,1,150091,21933876
4977,297,229079,343820279
4978,2184,638404,596218763
4979,49,106628,20229141
4980,707,1558006,441243129
4981,878,6532616,2090085291
4982,5,158905,119924990
4983,9876,647435,827849271
4984,242,219238,116728609
4985,2116,2875705,673550521
4986,191,820381,485771289
4987,7299,1123300,346376750
4988,1358,1536819,424688400
4989,80,1349511,46911690
4990,219,660742,437197125
4991,208,-- ,127185704
4992,11,663114,141933264
4993,25,131766,74304638
4994,1055,1586835,371299166
4995,1735,1099659,346175699
4996,706,2072942,441202795
4997,797,1055091,377331722
4998,110,3265735,311758426
4999,3475,32990,14563764
5000,254,21172,73312511
